Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID9915,9915,190,4.576,321.177,395.970,0,7,7,4,1,-10921639,118.033,114,96,157,7200,14.778,6.400,0.069,1.034
ID11975,11975,190,1.034,315.690,399.970,0,8,8,4,1,-10921639,108.180,105,97,151,6599,10.215,2.528,0.007,0.138
ID10792,10792,190,1.674,312.404,408.221,0,9,9,4,1,-10921639,106.410,104,97,135,6491,8.508,2.565,0.025,0.608
ID10216,10216,190,3.302,314.463,402.607,0,10,10,4,1,-10921639,112.197,107,96,159,6844,13.269,2.598,0.047,0.765
ID11630,11630,190,1.202,308.836,401.689,0,11,11,4,1,-10921639,105.328,103,97,128,6425,6.274,14.414,0.011,0.366
ID12579,12579,190,1.483,305.114,402.169,0,12,12,4,1,-10921639,106.213,105,96,126,6479,6.741,2.617,0.016,0.503
ID12848,12848,190,1.228,303.294,401.467,0,13,13,4,1,-10921639,107.262,106,95,124,6543,6.314,12.716,0.014,0.469
ID13138,13138,190,2.820,300.729,402.028,0,14,14,4,1,-10921639,111.590,108,99,143,6807,11.127,4.675,0.040,0.769
ID11599,11599,191,7.155,200.490,398.502,0,0,0,4,1,-10921639,141.541,143,102,190,8634,21.344,6.400,0.102,1.224
ID9171,9171,191,8.060,199.100,398.438,0,1,1,4,1,-10921639,143.607,143,101,205,8760,24.460,6.400,0.119,1.247
ID9625,9625,191,7.552,199.023,398.649,0,2,2,4,1,-10921639,143.770,143,104,190,8770,21.315,6.400,0.111,1.345
ID11071,11071,191,7.542,198.574,398.270,0,3,3,4,1,-10921639,140.164,139,98,196,8550,22.825,6.400,0.113,1.245
ID10490,10490,191,5.276,199.803,399.229,0,4,4,4,1,-10921639,130.246,128,95,176,7945,19.967,15.200,0.069,0.842
ID9334,9334,191,3.345,202.090,400.447,0,5,5,4,1,-10921639,122.639,123,98,168,7481,15.032,15.200,0.048,0.743
ID12257,12257,191,3.846,201.071,397.124,0,6,6,4,1,-10921639,121.180,119,99,170,7392,16.147,6.400,0.063,0.892
ID9916,9916,191,3.198,202.451,400.878,0,7,7,4,1,-10921639,118.262,114,100,154,7214,13.970,4.707,0.038,0.625
ID11976,11976,191,3.521,204.122,401.311,0,8,8,4,1,-10921639,122.131,121,102,163,7450,13.786,6.400,0.054,0.912
ID10790,10790,191,6.285,203.347,405.094,0,9,9,4,1,-10921639,130.246,127,102,188,7945,21.253,6.400,0.090,1.008
ID10220,10220,191,6.193,203.657,404.909,0,10,10,4,1,-10921639,131.344,130,104,174,8012,18.539,6.400,0.090,1.173
ID11640,11640,191,5.410,201.494,405.078,0,11,11,4,1,-10921639,125.295,117,100,198,7643,22.111,2.692,0.065,0.693
ID12583,12583,191,4.432,200.523,404.233,0,12,12,4,1,-10921639,124.164,120,97,184,7574,18.237,2.658,0.056,0.721
ID12849,12849,191,4.073,199.320,401.795,0,13,13,4,1,-10921639,124.492,121,102,180,7594,18.522,2.661,0.055,0.699
ID13134,13134,191,4.069,198.073,400.343,0,14,14,4,1,-10921639,125.115,120,102,180,7632,18.949,2.731,0.049,0.622
ID11602,11602,192,7.535,377.591,402.209,0,0,0,4,1,-10921639,134.066,127,102,210,8178,26.566,4.643,0.105,0.956
ID9173,9173,192,7.845,377.618,402.117,0,1,1,4,1,-10921639,134.426,125,97,207,8200,25.732,6.400,0.105,0.993
ID9628,9628,192,5.230,377.224,402.933,0,2,2,4,1,-10921639,126.852,121,104,178,7738,19.615,13.673,0.064,0.781
ID11077,11077,192,5.100,374.964,402.682,0,3,3,4,1,-10921639,125.738,120,103,178,7670,18.653,6.400,0.071,0.897
ID10492,10492,192,5.043,382.083,400.053,0,4,4,4,1,-10921639,123.492,116,98,201,7533,22.278,2.696,0.067,0.692
ID9333,9333,192,5.204,382.624,399.331,0,5,5,4,1,-10921639,121.967,117,98,170,7440,18.815,4.606,0.080,0.960
ID12265,12265,192,4.852,382.356,405.223,0,6,6,4,1,-10921639,121.246,116,100,175,7396,18.256,2.655,0.069,0.852
ID9921,9921,192,3.305,380.732,406.444,0,7,7,4,1,-10921639,119.049,116,98,154,7262,13.539,4.627,0.042,0.714
ID11977,11977,192,4.968,375.461,403.371,0,8,8,4,1,-10921639,131.328,125,97,193,8011,22.336,2.677,0.050,0.558
ID10793,10793,192,2.502,379.364,408.004,0,9,9,4,1,-10921639,117.885,116,103,143,7191,8.879,6.400,0.042,1.081
ID10218,10218,192,1.945,376.356,404.136,0,10,10,4,1,-10921639,115.705,115,97,139,7058,8.100,6.400,0.036,0.980
ID11636,11636,192,2.551,374.668,404.074,0,11,11,4,1,-10921639,117.082,116,104,136,7142,8.480,6.400,0.047,1.228
ID12588,12588,192,2.378,376.304,405.398,0,12,12,4,1,-10921639,118.197,116,101,143,7210,9.275,6.400,0.036,0.884
ID12852,12852,192,3.820,374.139,403.077,0,13,13,4,1,-10921639,120.475,119,101,144,7349,11.329,6.400,0.059,1.177
ID13140,13140,192,5.178,373.976,403.089,0,14,14,4,1,-10921639,128.721,130,99,167,7852,16.728,6.400,0.085,1.201
ID11604,11604,193,5.816,205.850,404.010,0,0,0,4,1,-10921639,133.951,134,102,173,8171,18.352,6.400,0.080,1.085
ID9179,9179,193,5.464,205.050,404.115,0,1,1,4,1,-10921639,134.377,131,104,189,8197,18.243,6.400,0.079,1.076
ID9630,9630,193,6.148,204.741,404.582,0,2,2,4,1,-10921639,134.820,134,98,194,8224,21.674,13.658,0.082,0.939
ID11078,11078,193,4.174,205.261,404.195,0,3,3,4,1,-10921639,127.197,124,102,163,7759,13.807,6.400,0.057,0.986
ID10495,10495,193,5.004,206.937,404.801,0,4,4,4,1,-10921639,131.361,130,102,168,8013,14.134,6.400,0.079,1.367
ID9339,9339,193,3.927,208.762,404.432,0,5,5,4,1,-10921639,125.754,125,101,155,7671,12.214,6.400,0.062,1.199
ID12262,12262,193,4.590,209.016,404.248,0,6,6,4,1,-10921639,126.590,126,104,166,7722,13.157,6.400,0.074,1.326
ID9919,9919,193,3.497,208.817,404.401,0,7,7,4,1,-10921639,123.902,125,102,147,7558,10.194,6.400,0.064,1.464
ID11978,11978,193,3.702,207.204,404.006,0,8,8,4,1,-10921639,124.213,124,108,142,7577,8.077,10.310,0.059,1.711
ID10786,10786,193,4.021,209.792,403.053,0,9,9,4,1,-10921639,125.951,126,104,159,7683,12.336,6.400,0.060,1.162
ID10217,10217,193,4.076,210.784,403.967,0,10,10,4,1,-10921639,124.852,125,100,157,7616,12.530,4.656,0.057,1.078
ID11634,11634,193,6.520,209.535,404.444,0,11,11,4,1,-10921639,133.967,134,103,189,8172,19.204,6.400,0.098,1.241
ID12585,12585,193,6.694,208.772,403.730,0,12,12,4,1,-10921639,132.869,130,104,188,8105,19.349,6.400,0.097,1.211
ID12850,12850,193,8.309,207.382,401.619,0,13,13,4,1,-10921639,141.869,138,104,183,8654,19.151,6.400,0.123,1.625
ID13135,13135,193,7.307,206.487,400.377,0,14,14,4,1,-10921639,141.016,139,107,179,8602,17.955,6.400,0.112,1.582
ID11605,11605,194,3.452,441.240,403.719,0,0,0,4,1,-10921639,114.508,107,94,180,6985,19.336,2.523,0.048,0.541
ID9175,9175,194,3.706,441.392,402.399,0,1,1,4,1,-10921639,115.279,108,97,174,7032,18.494,2.626,0.054,0.638
ID9626,9626,194,3.908,441.485,400.833,0,2,2,4,1,-10921639,115.738,108,99,192,7060,21.021,2.600,0.057,0.595
ID11074,11074,194,3.936,440.816,400.575,0,3,3,4,1,-10921639,115.836,109,96,186,7066,19.667,2.583,0.060,0.665
ID10493,10493,194,3.893,440.850,400.302,0,4,4,4,1,-10921639,115.721,107,98,186,7059,19.794,2.573,0.057,0.634
ID9337,9337,194,4.023,440.741,402.978,0,5,5,4,1,-10921639,115.426,107,96,180,7041,19.882,2.608,0.057,0.631
ID12264,12264,194,3.391,440.554,403.604,0,6,6,4,1,-10921639,113.508,108,99,178,6924,14.887,2.842,0.049,0.713
ID9920,9920,194,3.690,440.425,403.694,0,7,7,4,1,-10921639,116.197,109,98,186,7088,19.065,2.683,0.056,0.643
ID11979,11979,194,3.777,440.047,404.228,0,8,8,4,1,-10921639,115.508,109,97,176,7046,17.922,2.679,0.056,0.680
ID10789,10789,194,3.195,439.167,404.184,0,9,9,4,1,-10921639,112.836,106,98,170,6883,16.302,2.608,0.040,0.538
ID10219,10219,194,3.390,438.794,404.112,0,10,10,4,1,-10921639,113.934,107,100,171,6950,17.363,2.573,0.048,0.604
ID11638,11638,194,3.699,438.396,403.886,0,11,11,4,1,-10921639,116.361,109,101,177,7098,17.161,2.626,0.058,0.745
ID12587,12587,194,3.695,438.749,404.303,0,12,12,4,1,-10921639,114.246,107,97,172,6969,18.060,2.606,0.049,0.597
ID12854,12854,194,3.885,438.969,404.091,0,13,13,4,1,-10921639,115.574,108,100,176,7050,17.856,2.704,0.057,0.704
ID13142,13142,194,3.377,438.844,407.921,0,14,14,4,1,-10921639,114.443,109,98,168,6981,16.268,2.676,0.052,0.699
ID11614,11614,195,37.930,386.312,419.749,0,0,0,4,1,-10921639,272.525,254,122,598,16624,116.230,6.400,0.316,1.125
ID9191,9191,195,42.035,385.016,419.253,0,1,1,4,1,-10921639,270.967,226,112,599,16529,128.738,6.400,0.334,1.054
ID9637,9637,195,36.785,384.791,419.344,0,2,2,4,1,-10921639,269.197,242,115,577,16421,117.588,6.400,0.292,1.036
ID11085,11085,195,28.579,384.878,419.783,0,3,3,4,1,-10921639,240.918,209,112,511,14696,97.626,13.787,0.224,0.902
ID10503,10503,195,28.375,384.500,419.302,0,4,4,4,1,-10921639,231.557,200,107,553,14125,110.768,2.640,0.214,0.738
ID12269,12269,195,4.295,372.264,412.080,0,6,6,4,1,-10921639,124.934,121,103,167,7621,17.833,4.675,0.051,0.677
ID9923,9923,195,1.981,375.184,409.206,0,7,7,4,1,-10921639,122.721,123,100,142,7486,10.707,15.200,0.023,0.520
ID11980,11980,195,14.030,367.084,405.035,0,8,8,4,1,-10921639,161.639,146,106,284,9860,44.522,4.653,0.169,1.048
ID10788,10788,195,14.843,367.297,404.116,0,9,9,4,1,-10921639,157.197,140,104,279,9589,44.917,6.400,0.178,1.059
ID10223,10223,195,14.073,368.140,410.730,0,10,10,4,1,-10921639,154.115,139,98,266,9401,44.639,6.400,0.185,1.079
ID11646,11646,195,14.981,366.937,410.894,0,11,11,4,1,-10921639,152.705,130,101,285,9315,51.318,2.637,0.184,0.925
ID12592,12592,195,13.263,366.679,410.151,0,12,12,4,1,-10921639,148.918,127,100,295,9084,48.495,2.630,0.165,0.870
ID12857,12857,195,11.999,368.062,413.457,0,13,13,4,1,-10921639,143.098,127,99,286,8729,42.514,4.612,0.154,0.898
ID13144,13144,195,13.727,367.554,414.477,0,14,14,4,1,-10921639,148.230,128,100,266,9042,46.617,4.639,0.168,0.913
ID11607,11607,196,26.044,429.782,408.396,0,0,0,4,1,-10921639,194.033,169,103,416,11836,84.425,6.400,0.291,1.035
ID9183,9183,196,25.365,429.895,407.550,0,1,1,4,1,-10921639,193.197,170,102,415,11785,83.862,6.400,0.287,1.027
ID9631,9631,196,25.432,429.826,407.981,0,2,2,4,1,-10921639,194.656,165,102,417,11874,83.881,6.400,0.289,1.039
ID11080,11080,196,22.841,429.689,408.554,0,3,3,4,1,-10921639,186.508,156,102,417,11377,78.868,6.400,0.271,1.009
ID10498,10498,196,27.277,430.051,408.582,0,4,4,4,1,-10921639,198.803,175,105,426,12127,87.898,6.400,0.293,1.026
ID9340,9340,196,24.720,429.435,409.015,0,5,5,4,1,-10921639,193.639,167,100,414,11812,80.425,6.400,0.287,1.075
ID12266,12266,196,22.349,428.572,408.866,0,6,6,4,1,-10921639,186.738,166,104,358,11391,72.525,6.400,0.263,1.072
ID9922,9922,196,22.134,427.875,408.330,0,7,7,4,1,-10921639,180.328,150,101,384,11000,74.694,2.654,0.256,0.985
ID11982,11982,196,24.879,425.839,409.618,0,8,8,4,1,-10921639,185.918,154,101,410,11341,82.661,2.648,0.274,0.968
ID10794,10794,196,21.103,422.265,408.225,0,9,9,4,1,-10921639,174.459,151,100,384,10642,73.800,4.636,0.249,0.944
ID10221,10221,196,20.015,420.612,408.057,0,10,10,4,1,-10921639,168.754,143,103,375,10294,68.487,4.652,0.233,0.932
ID11642,11642,196,20.325,421.246,405.790,0,11,11,4,1,-10921639,172.164,148,96,353,10502,68.152,6.400,0.239,0.973
ID12590,12590,196,17.376,421.713,404.700,0,12,12,4,1,-10921639,164.443,153,102,306,10031,58.044,6.400,0.212,0.991
ID12853,12853,196,17.519,421.721,403.990,0,13,13,4,1,-10921639,164.000,144,101,293,10004,53.491,6.400,0.212,1.074
ID13141,13141,196,16.648,421.665,403.535,0,14,14,4,1,-10921639,163.344,141,101,305,9964,56.405,6.400,0.219,1.040
ID11617,11617,197,7.162,398.346,423.881,0,0,0,4,1,-10921639,132.607,124,100,223,8089,29.346,2.637,0.098,0.810
ID9196,9196,197,7.170,398.230,424.415,0,1,1,4,1,-10921639,137.213,126,100,223,8370,31.680,2.732,0.070,0.568
ID9640,9640,197,6.556,398.134,423.281,0,2,2,4,1,-10921639,132.590,123,99,197,8088,26.806,2.700,0.081,0.738
ID11081,11081,197,2.343,405.111,411.766,0,3,3,4,1,-10921639,110.049,109,97,142,6713,9.627,2.701,0.034,0.762
ID10502,10502,197,2.016,405.151,413.812,0,4,4,4,1,-10921639,109.557,107,99,141,6683,8.471,2.581,0.032,0.803
ID9341,9341,197,2.444,407.814,411.080,0,5,5,4,1,-10921639,109.885,106,97,144,6703,10.646,2.749,0.035,0.689
ID12258,12258,197,1.290,404.032,398.869,0,6,6,4,1,-10921639,106.246,105,99,119,6481,4.829,6.400,0.019,0.838
ID9926,9926,197,1.201,398.303,416.879,0,7,7,4,1,-10921639,107.967,107,99,124,6586,5.831,2.584,0.014,0.520
ID11983,11983,197,5.507,410.752,410.580,0,8,8,4,1,-10921639,120.738,114,96,180,7365,20.324,2.645,0.076,0.838
ID10795,10795,197,1.517,407.970,411.386,0,9,9,4,1,-10921639,107.541,106,95,124,6560,7.044,15.200,0.015,0.460
ID10222,10222,197,3.900,405.928,409.402,0,10,10,4,1,-10921639,117.885,117,99,151,7191,12.214,6.400,0.070,1.262
ID11644,11644,197,4.338,406.581,409.327,0,11,11,4,1,-10921639,118.885,113,101,176,7252,17.166,4.673,0.067,0.872
ID12582,12582,197,2.447,410.030,402.602,0,12,12,4,1,-10921639,112.574,110,98,144,6867,10.670,2.556,0.035,0.720
ID12859,12859,197,1.176,408.674,415.457,0,13,13,4,1,-10921639,105.377,103,95,129,6428,6.684,2.536,0.014,0.421
ID13139,13139,197,1.137,410.172,402.450,0,14,14,4,1,-10921639,105.754,105,96,128,6451,6.215,4.651,0.017,0.570
ID11613,11613,198,3.294,438.215,419.439,0,0,0,4,1,-10921639,114.639,110,100,165,6993,13.862,2.674,0.048,0.751
ID9194,9194,198,3.254,437.870,421.510,0,1,1,4,1,-10921639,113.393,110,97,153,6917,13.304,2.630,0.043,0.704
ID9639,9639,198,3.546,438.001,422.316,0,2,2,4,1,-10921639,114.590,109,98,159,6990,15.067,2.705,0.049,0.706
ID11088,11088,198,3.007,437.152,422.844,0,3,3,4,1,-10921639,112.803,107,97,161,6881,15.212,2.603,0.039,0.559
ID10505,10505,198,2.656,436.175,419.676,0,4,4,4,1,-10921639,112.344,109,97,149,6853,12.548,2.733,0.034,0.588
ID9345,9345,198,2.286,436.652,420.593,0,5,5,4,1,-10921639,111.311,107,97,153,6790,12.317,15.200,0.031,0.547
ID12270,12270,198,2.437,436.031,419.442,0,6,6,4,1,-10921639,113.951,110,99,161,6951,13.186,2.635,0.040,0.672
ID9927,9927,198,2.987,435.010,418.729,0,7,7,4,1,-10921639,113.443,109,97,150,6920,12.998,2.622,0.041,0.683
ID11985,11985,198,2.564,433.837,418.441,0,8,8,4,1,-10921639,111.918,108,95,160,6827,14.726,2.551,0.033,0.480
ID10797,10797,198,2.838,435.378,419.905,0,9,9,4,1,-10921639,112.918,107,98,157,6888,14.099,2.663,0.039,0.598
ID10224,10224,198,2.863,435.129,420.292,0,10,10,4,1,-10921639,112.967,109,97,156,6891,13.373,2.604,0.037,0.603
ID11654,11654,198,2.585,435.534,420.413,0,11,11,4,1,-10921639,111.459,107,97,154,6799,12.567,2.650,0.033,0.567
ID12597,12597,198,2.566,435.541,419.554,0,12,12,4,1,-10921639,112.230,107,100,150,6846,12.232,2.598,0.033,0.587
ID12862,12862,198,2.756,435.022,419.724,0,13,13,4,1,-10921639,111.443,108,96,143,6798,12.173,2.631,0.032,0.565
ID13148,13148,198,3.241,435.845,422.375,0,14,14,4,1,-10921639,113.131,108,99,152,6901,12.944,2.738,0.046,0.767
ID11618,11618,199,18.681,386.333,428.135,0,0,0,4,1,-10921639,191.344,179,106,422,11672,77.808,2.591,0.164,0.694
ID9200,9200,199,14.782,389.015,426.708,0,1,1,4,1,-10921639,178.705,150,102,427,10901,80.451,2.636,0.109,0.436
ID9641,9641,199,19.128,386.814,424.865,0,2,2,4,1,-10921639,215.410,196,115,415,13140,84.982,2.750,0.136,0.607
ID11089,11089,199,15.969,388.839,423.878,0,3,3,4,1,-10921639,206.738,198,111,348,12611,63.361,13.755,0.115,0.674
ID10508,10508,199,19.419,386.368,426.117,0,4,4,4,1,-10921639,204.541,192,105,432,12477,78.154,2.753,0.162,0.730
ID9346,9346,199,26.538,384.843,423.472,0,5,5,4,1,-10921639,242.377,244,109,418,14785,76.376,12.732,0.249,1.264
ID12272,12272,199,21.949,384.531,421.817,0,6,6,4,1,-10921639,217.557,209,113,407,13271,70.373,14.544,0.189,0.983
ID9929,9929,199,16.390,383.793,422.697,0,7,7,4,1,-10921639,203.148,204,112,335,12392,53.599,13.487,0.159,1.041
ID11986,11986,199,19.112,384.036,421.223,0,8,8,4,1,-10921639,199.770,188,105,355,12186,63.767,2.700,0.185,0.980
ID10798,10798,199,20.257,383.133,421.484,0,9,9,4,1,-10921639,202.852,204,108,372,12374,68.744,6.400,0.196,0.967
ID10225,10225,199,26.106,382.664,421.086,0,10,10,4,1,-10921639,218.590,208,112,401,13334,77.246,6.400,0.248,1.125
ID11652,11652,199,16.253,383.193,419.828,0,11,11,4,1,-10921639,191.279,194,114,296,11668,44.970,6.400,0.184,1.325
ID12595,12595,199,24.112,384.436,419.031,0,12,12,4,1,-10921639,213.410,204,121,354,13018,65.824,6.400,0.268,1.372
ID12860,12860,199,21.468,383.649,417.514,0,13,13,4,1,-10921639,202.098,196,115,340,12328,58.298,6.400,0.247,1.372
ID13145,13145,199,19.292,384.494,416.018,0,14,14,4,1,-10921639,185.230,181,110,305,11299,50.885,6.400,0.239,1.404
ID11987,11987,200,1.131,224.018,424.551,0,8,8,4,1,-10921639,115.213,117,97,129,7028,7.787,4.706,0.014,0.410
ID10799,10799,200,1.166,227.024,425.343,0,9,9,4,1,-10921639,112.656,113,95,131,6872,7.664,4.785,0.011,0.325
ID11608,11608,201,1.917,126.209,409.267,0,0,0,4,1,-10921639,107.967,105,96,135,6586,8.987,2.592,0.026,0.619
ID9184,9184,201,2.009,126.343,409.364,0,1,1,4,1,-10921639,108.738,105,98,148,6633,9.210,2.550,0.028,0.645
ID9632,9632,201,2.082,126.692,409.102,0,2,2,4,1,-10921639,109.197,106,99,146,6661,9.398,2.656,0.029,0.660
ID11079,11079,201,1.909,126.663,408.847,0,3,3,4,1,-10921639,108.721,106,98,146,6632,9.786,15.200,0.028,0.613
ID10499,10499,201,2.148,128.944,413.621,0,4,4,4,1,-10921639,109.393,107,98,136,6673,8.796,2.575,0.031,0.737
ID9344,9344,201,2.174,127.892,421.418,0,5,5,4,1,-10921639,108.623,106,97,141,6626,9.616,2.683,0.027,0.597
ID12274,12274,201,1.483,125.693,425.116,0,6,6,4,1,-10921639,107.607,106,97,137,6564,6.898,13.613,0.024,0.719
ID9931,9931,201,1.543,125.680,426.416,0,7,7,4,1,-10921639,107.803,106,98,128,6576,6.635,2.686,0.023,0.739
ID11988,11988,201,1.528,125.200,427.219,0,8,8,4,1,-10921639,107.738,107,97,133,6572,6.720,2.900,0.023,0.722
ID10801,10801,201,1.465,125.007,428.576,0,9,9,4,1,-10921639,107.443,107,99,124,6554,5.641,15.200,0.022,0.826
ID10227,10227,201,1.591,124.588,429.082,0,10,10,4,1,-10921639,106.852,105,98,132,6518,7.663,2.628,0.023,0.629
ID11663,11663,201,1.750,124.517,429.867,0,11,11,4,1,-10921639,107.656,106,97,133,6567,7.314,2.642,0.025,0.715
ID12600,12600,201,1.419,124.530,429.481,0,12,12,4,1,-10921639,106.984,105,97,126,6526,6.791,13.471,0.022,0.673
ID12867,12867,201,1.506,124.418,429.621,0,13,13,4,1,-10921639,106.967,106,97,129,6525,7.160,15.200,0.022,0.655
ID13154,13154,201,2.120,124.681,429.841,0,14,14,4,1,-10921639,108.213,106,91,128,6601,8.060,2.688,0.027,0.716
ID11616,11616,202,3.354,417.785,422.752,0,0,0,4,1,-10921639,117.426,110,96,175,7163,18.507,13.608,0.035,0.428
ID9198,9198,202,4.778,416.034,425.853,0,1,1,4,1,-10921639,118.098,108,96,202,7204,23.364,2.617,0.069,0.655
ID9638,9638,202,5.738,420.535,419.514,0,2,2,4,1,-10921639,121.508,112,97,201,7412,24.162,2.722,0.070,0.657
ID11087,11087,202,6.026,418.349,420.861,0,3,3,4,1,-10921639,121.705,110,98,208,7424,25.894,2.756,0.083,0.718
ID10504,10504,202,6.453,419.788,420.374,0,4,4,4,1,-10921639,122.443,110,98,201,7469,26.687,2.586,0.085,0.722
ID9343,9343,202,5.959,419.318,420.207,0,5,5,4,1,-10921639,120.869,111,97,195,7373,23.417,2.774,0.077,0.740
ID12271,12271,202,5.976,416.345,421.179,0,6,6,4,1,-10921639,122.459,112,90,193,7470,23.936,2.694,0.083,0.786
ID9930,9930,202,1.929,426.773,424.753,0,7,7,4,1,-10921639,109.197,106,97,152,6661,11.208,2.554,0.027,0.515
ID11989,11989,202,2.039,426.058,427.474,0,8,8,4,1,-10921639,109.885,107,98,151,6703,9.614,2.877,0.029,0.635
ID10796,10796,202,1.867,414.924,420.353,0,9,9,4,1,-10921639,108.803,106,96,142,6637,9.515,2.715,0.026,0.588
ID10226,10226,202,1.543,401.160,423.236,0,10,10,4,1,-10921639,107.590,105,98,133,6563,8.247,4.751,0.020,0.521
ID11658,11658,202,1.428,400.769,423.902,0,11,11,4,1,-10921639,106.984,105,95,123,6526,6.546,2.798,0.017,0.539
ID12599,12599,202,1.381,401.814,423.543,0,12,12,4,1,-10921639,107.393,105,97,140,6551,8.293,13.566,0.017,0.435
ID12865,12865,202,1.173,400.864,423.889,0,13,13,4,1,-10921639,107.623,105,95,133,6565,8.450,2.591,0.008,0.208
ID13149,13149,202,1.852,400.916,422.566,0,14,14,4,1,-10921639,108.770,107,97,131,6635,7.457,2.619,0.024,0.686
ID11639,11639,203,11.792,392.670,447.486,0,0,0,4,1,-10921639,148.754,134,104,238,9074,32.790,6.400,0.168,1.308
ID9220,9220,203,9.644,391.755,445.808,0,1,1,4,1,-10921639,141.803,144,104,190,8650,23.322,6.400,0.147,1.559
ID9651,9651,203,6.095,391.192,441.580,0,2,2,4,1,-10921639,127.803,121,102,174,7796,19.397,4.662,0.086,1.044
ID11095,11095,203,7.677,388.763,436.479,0,3,3,4,1,-10921639,141.475,142,106,194,8630,22.304,6.400,0.112,1.283
ID10513,10513,203,3.743,390.915,436.111,0,4,4,4,1,-10921639,123.607,123,103,154,7540,11.800,6.400,0.068,1.327
ID12275,12275,203,18.150,386.426,427.888,0,6,6,4,1,-10921639,207.459,186,113,452,12655,79.207,4.652,0.161,0.727
ID9932,9932,203,24.007,386.642,427.714,0,7,7,4,1,-10921639,215.328,199,105,471,13135,90.819,2.618,0.222,0.861
ID11990,11990,203,17.702,386.474,428.911,0,8,8,4,1,-10921639,185.689,172,104,371,11327,66.564,2.652,0.149,0.723
ID10800,10800,203,12.242,387.250,427.938,0,9,9,4,1,-10921639,175.098,163,104,298,10681,49.760,2.705,0.103,0.660
ID10231,10231,203,2.761,383.790,435.695,0,10,10,4,1,-10921639,116.393,108,96,191,7100,22.074,2.768,0.025,0.255
ID11661,11661,203,10.234,386.379,426.665,0,11,11,4,1,-10921639,159.164,143,104,314,9709,49.087,2.633,0.082,0.493
ID12602,12602,203,8.585,384.681,428.894,0,12,12,4,1,-10921639,144.770,129,102,267,8831,42.816,2.692,0.082,0.512
ID12866,12866,203,8.962,385.537,427.913,0,13,13,4,1,-10921639,144.131,130,100,279,8792,42.227,2.630,0.106,0.657
ID13152,13152,203,7.932,386.430,427.826,0,14,14,4,1,-10921639,141.443,128,105,252,8628,35.423,2.595,0.083,0.613
ID11620,11620,204,6.618,318.226,430.245,0,0,0,4,1,-10921639,130.213,127,105,178,7943,17.377,6.400,0.105,1.423
ID9204,9204,204,6.493,318.358,429.847,0,1,1,4,1,-10921639,128.115,123,102,170,7815,17.625,6.400,0.100,1.318
ID9642,9642,204,7.270,318.390,429.683,0,2,2,4,1,-10921639,130.705,126,102,169,7973,18.467,6.400,0.108,1.383
ID11091,11091,204,6.546,318.348,429.653,0,3,3,4,1,-10921639,128.623,126,104,187,7846,17.881,6.400,0.103,1.343
ID10511,10511,204,6.841,318.566,430.354,0,4,4,4,1,-10921639,129.607,128,97,167,7906,17.569,6.400,0.107,1.428
ID9349,9349,204,7.859,318.200,430.538,0,5,5,4,1,-10921639,133.885,127,107,197,8167,21.861,6.400,0.121,1.326
ID12277,12277,204,8.670,318.247,430.425,0,6,6,4,1,-10921639,136.279,130,105,209,8313,23.515,6.400,0.131,1.343
ID9934,9934,204,6.462,317.912,430.850,0,7,7,4,1,-10921639,127.000,123,101,184,7747,18.690,6.400,0.098,1.217
ID11991,11991,204,8.087,318.148,430.007,0,8,8,4,1,-10921639,135.066,130,107,186,8239,21.461,6.400,0.116,1.310
